stepNum,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,length,AreaShape_MinorAxisLength,AreaShape_Orientation,Children_transconjugants_Count,Intensity_MeanIntensity_gfp_channel_14bit,Intensity_MeanIntensity_rfp_channel_14bit,Location_Center_X,Location_Center_Y,Location_Center_Z,Neighbors_AngleBetweenNeighbors_6,Number_Object_Number,label,TrackObjects_Lifetime_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,color_mask,coordinate,checked,endppoint1_X,endppoint1_Y,endppoint2_X,endppoint2_Y,noise_bac,id,divideFlag,daughters_index,bad_division_flag,unexpected_end,division_time,transition,LifeHistory,difference_neighbors,parent_id,daughter_orientation,daughter_length_to_mother,daughters_distance,bac_length_to_back,next_to_first_bac_length_ratio,mother_last_to_first_bac_length_ratio,bac_length_to_back_orientation_changes,max_daughter_len_to_mother,bacteria_movement,bacteria_slope,direction_of_motion,angle_between_neighbor_motion_bac_motion,cellAge,growthRate,startVol,targetVol,pos,time,radius,dir,ends,strainRate,strainRate_rolling,gfp_intensity,rfp_intensity,transconjugant_flag
1,1,148,61.79254054,44.76648649,2.887697918,1.353370028,-1.640287704,0,0.042925279,0.000421067,61.79254054,44.76648649,0,41.60466533,1,1,1,0,0,,,TRUE,61.69228622,43.32612234,61.89279486,46.20685064,FALSE,1,TRUE,"[1937, 1946]",FALSE,FALSE,22,FALSE,21,0,0,,,,,,,,,,14.36710329,0,0,1,0.788,2.887697918,11.01204548,"[61.79254054054052, 44.766486486486485]",0.083333333,0.676685014,"[-0.06943546141008645, -0.9975864457272705]","[[61.69228622185026, 43.3261223350862], [61.89279485923078, 46.206850637886774]]",0,0,0.042925279,0.000421067,0
1,2,157,63.10043312,46.99536306,3.057003413,1.367260883,-2.09107316,0,0.043662963,0.000509282,63.10043312,46.99536306,0,111.3354695,2,2,1,0,0,,,TRUE,62.3405838,45.66911026,63.86028244,48.32161585,FALSE,2,TRUE,"[651, 656]",FALSE,FALSE,10,FALSE,9,0,0,,,,,,,,,,1.745415523,0,0,1,0.715,3.057003413,4.975121063,"[63.1004331210191, 46.99536305732483]",0.083333333,0.683630441,"[-0.4971203600629696, -0.8676815934493848]","[[62.34058380230256, 45.66911026099623], [63.86028243973564, 48.321615853653434]]",0,0,0.043662963,0.000509282,0
1,3,206,23.31751456,47.86532039,4.276950188,1.288950514,-1.625034242,0,0.037837634,0.00308973,23.31751456,47.86532039,0,98.15301056,3,3,1,0,0,,,TRUE,23.20158499,45.72998995,23.43344413,50.00065082,FALSE,3,TRUE,"[344, 352]",FALSE,FALSE,6,FALSE,5,0,0,,,,,,,,,,18.41920414,0,0,1,0.681,4.276950188,5.363388846,"[23.317514563106794, 47.86532038834951]",0.083333333,0.644475257,"[-0.05421132623606602, -0.998529484846455]","[[23.201584992145428, 45.72998995451277], [23.43344413406816, 50.00065082218625]]",0,0,0.037837634,0.00308973,0
1,4,144,67.458,47.432,3.060815047,1.245916228,-1.572073662,0,0.048000645,0.000292888,67.458,47.432,0,114.8231597,4,4,1,0,0,,,TRUE,67.45604516,45.90159372,67.45995484,48.96240628,FALSE,4,TRUE,"[1218, 1229]",FALSE,FALSE,16,FALSE,15,0,0,,,,,,,,,,782.8794825,0,0,1,0.848,3.060815047,8.004924621,"[67.458, 47.432]",0.083333333,0.622958114,"[-0.0012773347706853489, -0.999999184207609]","[[67.45604515725681, 45.90159372491373], [67.45995484274319, 48.96240627508627]]",0,0,0.048000645,0.000292888,0
1,5,103,40.62617476,47.84994175,1.992590719,1.369199275,-1.479941959,0,0.000120294,0.111633227,40.62617476,47.84994175,0,53.75976996,5,5,1,0,0,,,TRUE,40.71656806,46.85775553,40.53578145,48.84212797,FALSE,5,FALSE,,FALSE,FALSE,0,FALSE,98,0,0,,,,,,,,,,-10.97632401,0,0,1,-0.009,1.992590719,2.299517228,"[40.62617475728155, 47.849941747572814]",0.083333333,0.684599638,"[0.09072942629068614, -0.9958755801830683]","[[40.71656806364953, 46.85775552856743], [40.53578145091356, 48.8421279665782]]",0,0,0.000120294,0.111633227,0
1,6,135,21.3888,48.7328,2.529714154,1.420098384,-1.51776302,0,0.002223974,0.119004999,21.3888,48.7328,0,121.2670277,6,6,1,0,0,,,TRUE,21.45584811,47.46972123,21.32175189,49.99587877,FALSE,6,TRUE,"[36844, 36857]",FALSE,FALSE,92,FALSE,91,0,0,,,,,,,,,,-18.83839382,0,0,1,0.056,2.529714154,4.077211897,"[21.3888, 48.7328]",0.083333333,0.710049192,"[0.053008450375623344, -0.9985940637660405]","[[21.455848113588655, 47.469721231579115], [21.321751886411345, 49.99587876842088]]",0,0,0.002223974,0.119004999,0
1,7,136,17.88458824,49.21305882,2.87046963,1.256428709,-2.277984972,0,0.050781576,0.001201872,17.88458824,49.21305882,0,56.44405293,7,7,1,0,0,,,TRUE,16.95211736,48.12200564,18.81705911,50.30411201,FALSE,7,TRUE,"[920, 928]",FALSE,FALSE,13,FALSE,12,0,0,,,,,,,,,,1.170066769,0,0,1,0.625,2.87046963,5.265241222,"[17.884588235294117, 49.21305882352941]",0.083333333,0.628214355,"[-0.6496991733447984, -0.7601914128396121]","[[16.952117362543866, 48.122005641887746], [18.81705910804437, 50.30411200517107]]",0,0,0.050781576,0.001201872,0
1,8,175,68.27410286,49.78861714,3.347788624,1.385148877,-1.545151731,0,0.042615048,0.000387492,68.27410286,49.78861714,0,42.53437015,8,8,1,0,0,,,TRUE,68.3170245,48.11527322,68.23118122,51.46196107,FALSE,8,TRUE,"[422, 432]",FALSE,FALSE,7,FALSE,6,0,0,,,,,,,,,,-38.98602148,0,0,1,0.724,3.347788624,4.537846138,"[68.27410285714285, 49.788617142857134]",0.083333333,0.692574439,"[0.025641785371899182, -0.9996711953652268]","[[68.31702449582089, 48.1152732152798], [68.23118121846481, 51.46196107043447]]",0,0,0.042615048,0.000387492,0
1,9,222,25.04302703,50.58745946,4.348020886,1.376026581,-2.133857447,0,0.043494262,0.000702465,25.04302703,50.58745946,0,65.93817001,9,9,1,0,0,,,TRUE,23.8825897,48.74906162,26.20346435,52.4258573,FALSE,9,TRUE,"[208, 215]",FALSE,FALSE,4,FALSE,3,0,0,,,,,,,,,,1.584228462,0,0,1,0.569,4.348020886,4.780613788,"[25.043027027027026, 50.58745945945945]",0.083333333,0.68801329,"[-0.5337772548262969, -0.8456251192047824]","[[23.882589700901296, 48.74906161960754], [26.203464353152757, 52.42585729931137]]",0,0,0.043494262,0.000702465,0
1,10,104,40.76446154,49.63153846,2.003719785,1.377633162,-1.689490265,0,0.000290508,0.115744377,40.76446154,49.63153846,0,110.9028992,10,10,1,0,0,,,TRUE,40.64582586,48.63672751,40.88309721,50.62634941,FALSE,10,FALSE,,FALSE,FALSE,0,FALSE,23,0,0,,,,,,,,,,8.385428246,0,0,1,0.207,2.003719785,3.079584583,"[40.76446153846153, 49.63153846153846]",0.083333333,0.688816581,"[-0.11841543585899139, -0.9929641406165306]","[[40.64582586261777, 48.636727514332726], [40.883097214305295, 50.6263494087442]]",0,0,0.000290508,0.115744377,0
1,11,132,60.76472727,49.95709091,2.509699894,1.393179239,-1.518659535,0,0.000338473,0.084928018,60.76472727,49.95709091,0,4.807937221,11,11,1,0,0,,,TRUE,60.83012149,48.70394607,60.69933306,51.21023575,FALSE,11,TRUE,"[1226, 1237]",FALSE,FALSE,16,FALSE,15,0,0,,,,,,,,,,-19.16293135,0,0,1,0.512,2.509699894,4.491739587,"[60.76472727272728, 49.95709090909091]",0.083333333,0.696589619,"[0.05211317448651989, -0.9986411853338203]","[[60.830121486974996, 48.70394607050106], [60.69933305847956, 51.210235747680755]]",0,0,0.000338473,0.084928018,0
1,12,203,47.13552709,51.08027586,4.699490228,1.156540638,-2.102797658,0,0.061034284,0.012058386,47.13552709,51.08027586,0,172.5178293,12,12,1,0,0,,,TRUE,45.94359752,49.05528055,48.32745666,53.10527117,FALSE,12,TRUE,"[280, 287]",FALSE,FALSE,5,FALSE,4,0,0,,,,,,,,,,1.69892195,0,0,1,0.727,4.699490228,5.619615545,"[47.13552709359605, 51.08027586206896]",0.083333333,0.578270319,"[-0.5072590905996709, -0.8617936034828727]","[[45.94359752386283, 49.055280552898935], [48.32745666332928, 53.10527117123898]]",0,0,0.061034284,0.012058386,0
1,13,152,45.99,51.17589474,3.578584721,1.14882597,-2.158338962,0,0.069807215,0.001967611,45.99,51.17589474,0,116.961083,13,13,1,0,0,,,TRUE,44.99816407,49.68665713,46.98183593,52.66513234,FALSE,13,TRUE,"[1022, 1037]",FALSE,FALSE,14,FALSE,13,0,0,,,,,,,,,,1.501495931,0,0,1,0.715,3.578584721,7.283867514,"[45.989999999999995, 51.175894736842096]",0.083333333,0.574412985,"[-0.5543174203675862, -0.8323053511044037]","[[44.99816407437871, 49.68665713040937], [46.98183592562128, 52.66513234327482]]",0,0,0.069807215,0.001967611,0
1,14,153,48.47152941,51.14352941,3.094467653,1.313394986,-2.031986895,0,0.00955115,0.098263713,48.47152941,51.14352941,0,3.457904113,14,14,1,0,0,,,TRUE,47.78298776,49.75794545,49.16007106,52.52911337,FALSE,14,TRUE,"[355, 361]",FALSE,FALSE,6,FALSE,5,0,0,,,,,,,,,,2.012345895,0,0,1,0.516,3.094467653,3.660156579,"[48.471529411764706, 51.1435294117647]",0.083333333,0.656697493,"[-0.4450146040945583, -0.8955233118923056]","[[47.782987763128425, 49.75794545139757], [49.16007106040099, 52.52911337213184]]",0,0,0.00955115,0.098263713,0
1,15,144,21.088,51.165,2.792091948,1.361804153,-1.313761233,0,0.003744818,0.126555785,21.088,51.165,0,92.17687749,15,15,1,0,0,,,TRUE,21.44289467,49.814817,20.73310533,52.515183,FALSE,15,FALSE,,FALSE,FALSE,0,FALSE,51,0,0,,,,,,,,,,-3.804461209,0,0,1,0.005,2.792091948,2.91824602,"[21.088, 51.165]",0.083333333,0.680902077,"[0.25421417019080594, -0.9671479492167679]","[[21.442894668878772, 49.8148169990428], [20.73310533112123, 52.5151830009572]]",0,0,0.003744818,0.126555785,0
