stepNum,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,length,AreaShape_MinorAxisLength,AreaShape_Orientation,Children_transconjugants_Count,Intensity_MeanIntensity_gfp_channel_14bit,Intensity_MeanIntensity_rfp_channel_14bit,Location_Center_X,Location_Center_Y,Location_Center_Z,Neighbors_AngleBetweenNeighbors_6,Number_Object_Number,label,TrackObjects_Lifetime_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,color_mask,coordinate,checked,endppoint1_X,endppoint1_Y,endppoint2_X,endppoint2_Y,noise_bac,id,divideFlag,daughters_index,bad_division_flag,unexpected_end,division_time,transition,LifeHistory,difference_neighbors,parent_id,daughter_orientation,daughter_length_to_mother,daughters_distance,bac_length_to_back,next_to_first_bac_length_ratio,mother_last_to_first_bac_length_ratio,bac_length_to_back_orientation_changes,max_daughter_len_to_mother,bacteria_movement,bacteria_slope,direction_of_motion,angle_between_neighbor_motion_bac_motion,cellAge,growthRate,startVol,targetVol,pos,time,radius,dir,ends,strainRate,strainRate_rolling,gfp_intensity,rfp_intensity,transconjugant_flag
1,1,93,76.38812903,17.29858065,2.201201627,1.113343901,-1.064455369,0,0,0.253205257,76.38812903,17.29858065,0,7.425476889,1,1,1,0,0,,,TRUE,76.92189905,16.3360778,75.85435901,18.26108349,FALSE,1,FALSE,,FALSE,FALSE,0,FALSE,19,0,0,,,,,,,,,,-1.803216383,0,0,1,-0.017,2.201201627,2.147747129,"[76.38812903225806, 17.29858064516129]",0.083333333,0.55667195,"[0.4849805772951975, -0.8745249222557451]","[[76.92189905009137, 16.336077804425898], [75.85435901442476, 18.261083485896684]]",0,0,0,0.253205257,0
1,2,147,5.959836735,23.86285714,2.651967583,1.461829578,-1.576921004,0,0.049929181,0.000130792,5.959836735,23.86285714,0,0.666581482,2,2,1,0,0,,,TRUE,5.951715563,22.53689822,5.967957907,25.18881606,FALSE,2,TRUE,"[1362, 1364]",FALSE,FALSE,18,FALSE,17,0,0,,,,,,,,,,163.2718698,0,0,1,0.66,2.651967583,6.49232299,"[5.9598367346938765, 23.86285714285714]",0.083333333,0.730914789,"[-0.006124638896365428, -0.999981244223305]","[[5.951715562787806, 22.536898221098788], [5.967957906599947, 25.188816064615494]]",0,0,0.049929181,0.000130792,0
1,3,160,79.0767,24.5745,2.629793507,1.606497267,-1.655827155,0,0,0.101293966,79.0767,24.5745,0,141.9425052,3,3,1,0,0,,,TRUE,78.96502792,23.26435389,79.18837208,25.88464611,FALSE,3,FALSE,,FALSE,FALSE,0,FALSE,4,0,0,,,,,,,,,,11.7320832,0,0,1,0.265,2.629793507,2.80576363,"[79.07669999999999, 24.574499999999997]",0.083333333,0.803248634,"[-0.08492840015400711, -0.9963870567441554]","[[78.96502792234917, 23.264353893759488], [79.18837207765081, 25.884646106240506]]",0,0,0,0.101293966,0
1,4,148,5.800864865,26.37048649,2.686732762,1.456692166,-1.435255688,0,0.053250275,0.000144342,5.800864865,26.37048649,0,179.008638,4,4,1,0,0,,,TRUE,5.982388605,25.0394409,5.619341125,27.70153208,FALSE,4,TRUE,"[810, 813]",FALSE,FALSE,12,FALSE,11,0,0,,,,,,,,,,-7.332625414,0,0,1,0.733,2.686732762,5.065943524,"[5.800864864864864, 26.370486486486485]",0.083333333,0.728346083,"[0.13512601090490442, -0.990828421663876]","[[5.982388605124281, 25.03944089540234], [5.619341124605447, 27.70153207757063]]",0,0,0.053250275,0.000144342,0
1,5,180,78.476,26.448,2.951173755,1.62219822,-2.297356403,0,1.70E-06,0.100926901,78.476,26.448,0,173.9406344,5,5,1,0,0,,,TRUE,77.49576417,25.34505197,79.45623583,27.55094803,FALSE,5,TRUE,"[258, 260]",FALSE,FALSE,5,FALSE,4,0,0,,,,,,,,,,1.125186397,0,0,1,0.449,2.951173755,3.28754458,"[78.47599999999998, 26.447999999999993]",0.083333333,0.81109911,"[-0.66430235143579, -0.747463969617854]","[[77.49576416737564, 25.345051974855338], [79.45623583262433, 27.55094802514465]]",0,0,1.70E-06,0.100926901,0
1,6,108,45.74933333,29.38,2.003638571,1.422409704,-1.874326171,0,5.65E-07,0.109437706,45.74933333,29.38,0,15.52521842,6,6,1,0,0,,,TRUE,45.44989902,28.42397648,46.04876765,30.33602352,FALSE,6,TRUE,"[2165, 2168]",FALSE,FALSE,25,FALSE,24,0,0,,,,,,,,,,3.192765397,0,0,1,0.454,2.003638571,5.167112653,"[45.749333333333325, 29.379999999999995]",0.083333333,0.711204852,"[-0.29889054804106285, -0.954287399210381]","[[45.44989901809937, 28.423976479712252], [46.04876764856728, 30.33602352028774]]",0,0,5.65E-07,0.109437706,0
1,7,125,5.3856,31.510656,2.707635501,1.219150815,-1.572976023,0,0.069918059,0.000165042,5.3856,31.510656,0,175.9550021,7,7,1,0,0,,,TRUE,5.382649091,30.15684147,5.388550909,32.86447053,FALSE,7,TRUE,"[2167, 2169]",FALSE,FALSE,25,FALSE,24,0,0,,,,,,,,,,458.7788464,0,0,1,0.075,2.707635501,3.047606503,"[5.385599999999999, 31.510656]",0.083333333,0.609575408,"[-0.00217969427401529, -0.9999976244636143]","[[5.382649091201546, 30.156841465713764], [5.388550908798453, 32.86447053428624]]",0,0,0.069918059,0.000165042,0
1,8,111,45.55978378,31.20778378,2.112392468,1.39363721,-1.189847783,0,3.30E-06,0.112286056,45.55978378,31.20778378,0,158.3150322,8,8,1,0,0,,,TRUE,45.95247879,30.22730374,45.16708878,32.18826383,FALSE,8,TRUE,"[899, 902]",FALSE,FALSE,13,FALSE,12,0,0,,,,,,,,,,-2.496797833,0,0,1,0.586,2.112392468,3.675928301,"[45.55978378378378, 31.207783783783782]",0.083333333,0.696818605,"[0.3718011811875225, -0.9283123836659528]","[[45.952478791116675, 30.22730374026542], [45.16708877645088, 32.188263827302144]]",0,0,3.30E-06,0.112286056,0
1,9,186,5.358193548,34.24722581,3.485976241,1.42014001,-1.946800729,0,0.067759246,0.000204766,5.358193548,34.24722581,0,2.64283687,9,9,1,0,0,,,TRUE,4.7181562,32.62600411,5.998230897,35.8684475,FALSE,9,TRUE,"[1167, 1172]",FALSE,FALSE,16,FALSE,15,0,0,,,,,,,,,,2.533011079,0,0,1,0.6,3.485976241,7.095406971,"[5.358193548387097, 34.24722580645161]",0.083333333,0.710070005,"[-0.3672069480890258, -0.9301392676772352]","[[4.718156200020706, 32.62600411227151], [5.998230896753487, 35.86844750063171]]",0,0,0.067759246,0.000204766,0
1,10,198,75.30036364,33.63563636,3.703912418,1.420137327,-0.387378972,0,0.003981834,0.100436424,75.30036364,33.63563636,0,33.98116036,10,10,1,0,0,,,TRUE,77.01509427,32.93603602,73.585633,34.33523671,FALSE,10,TRUE,"[414, 416]",FALSE,FALSE,7,FALSE,6,0,0,,,,,,,,,,-0.407994313,0,0,1,0.307,3.703912418,4.282422268,"[75.30036363636363, 33.63563636363636]",0.083333333,0.710068663,"[0.9259023662274057, -0.37776289946802744]","[[77.01509427220729, 32.93603601652604], [73.58563300051996, 34.33523671074668]]",0,0,0.003981834,0.100436424,0
1,11,212,43.43569811,35.26981132,3.831148865,1.487647621,-1.836428259,0,0,0.11557903,43.43569811,35.26981132,0,6.159749337,11,11,1,0,0,,,TRUE,42.93282326,33.42142222,43.93857297,37.11820043,FALSE,11,TRUE,"[68, 72]",FALSE,FALSE,2,FALSE,1,0,0,22.0761214,1.052306348,0.2091445,,,,,0.543616957,,3.675644321,0,0,1,,3.831148865,3.831148865,"[43.43569811320754, 35.26981132075471]",0.083333333,0.743823811,"[-0.2625190891440567, -0.9649267992106836]","[[42.932823258061845, 33.42142221517999], [43.93857296835324, 37.11820042632944]]",0,0,0,0.11557903,0
1,12,155,74.87349677,35.09790968,3.459282882,1.199544745,-0.431928735,0,0.053460525,0.022193903,74.87349677,35.09790968,0,108.2596768,12,12,1,0,0,,,TRUE,76.44428799,34.37384168,73.30270556,35.82197768,FALSE,12,TRUE,"[417, 418]",FALSE,FALSE,7,FALSE,6,0,0,,,,,,,,,,-0.460957506,0,0,1,0.798,3.459282882,4.870111545,"[74.87349677419355, 35.09790967741935]",0.083333333,0.599772372,"[0.9081600259749878, -0.41862318046318164]","[[76.44428798998489, 34.37384167641673], [73.30270555840222, 35.82197767842197]]",0,0,0.053460525,0.022193903,0
1,13,110,76.01890909,35.88610909,2.047767835,1.41834696,-0.402924414,0,0.005155885,0.098901767,76.01890909,35.88610909,0,56.89704003,13,13,1,0,0,,,TRUE,76.96079858,35.48463373,75.0770196,36.28758446,FALSE,13,TRUE,"[995, 997]",FALSE,FALSE,14,FALSE,13,0,0,,,,,,,,,,-0.42624466,0,0,1,0.612,2.047767835,3.68344352,"[76.01890909090908, 35.88610909090909]",0.083333333,0.70917348,"[0.9199182368177453, -0.39211023650260735]","[[76.9607985789805, 35.484633725875995], [75.07701960283765, 36.28758445594218]]",0,0,0.005155885,0.098901767,0
1,14,99,74.25018182,36.61381818,1.976590376,1.325855323,-0.569814769,0,0.010824966,0.113766952,74.25018182,36.61381818,0,45.28461466,14,14,1,0,0,,,TRUE,75.08232727,36.08065656,73.41803636,37.14697981,FALSE,14,TRUE,"[1086, 1087]",FALSE,FALSE,15,FALSE,14,0,0,,,,,,,,,,-0.640707251,0,0,1,0.66,1.976590376,4.191661592,"[74.2501818181818, 36.61381818181818]",0.083333333,0.662927661,"[0.8420009174429687, -0.53947609309885]","[[75.0823272731174, 36.080656555009114], [73.4180363632462, 37.14697980862725]]",0,0,0.010824966,0.113766952,0
