stepNum,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,length,AreaShape_MinorAxisLength,AreaShape_Orientation,Children_transconjugants_Count,Intensity_MeanIntensity_gfp_channel_14bit,Intensity_MeanIntensity_rfp_channel_14bit,Location_Center_X,Location_Center_Y,Location_Center_Z,Neighbors_AngleBetweenNeighbors_6,Number_Object_Number,label,TrackObjects_Lifetime_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,color_mask,coordinate,checked,endppoint1_X,endppoint1_Y,endppoint2_X,endppoint2_Y,noise_bac,id,divideFlag,daughters_index,bad_division_flag,unexpected_end,division_time,transition,LifeHistory,difference_neighbors,parent_id,daughter_orientation,daughter_length_to_mother,daughters_distance,bac_length_to_back,next_to_first_bac_length_ratio,mother_last_to_first_bac_length_ratio,bac_length_to_back_orientation_changes,max_daughter_len_to_mother,bacteria_movement,bacteria_slope,direction_of_motion,angle_between_neighbor_motion_bac_motion,cellAge,growthRate,startVol,targetVol,pos,time,radius,dir,ends,strainRate,strainRate_rolling,gfp_intensity,rfp_intensity,transconjugant_flag
1,1,215,50.47568372,10.63925581,3.56515821,1.609660005,-0.198516218,0,3.41E-06,0.34383729,50.47568372,10.63925581,0,33.77184917,1,1,1,0,0,,,TRUE,52.22325347,10.28770464,48.72811397,10.99080699,FALSE,1,TRUE,"[77460, 77494]",FALSE,FALSE,96,FALSE,95,0,0,,,,,,,,,,-0.201165746,0,0,1,-0.031,3.56515821,4.142825479,"[50.475683720930235, 10.639255813953488]",0.083333333,0.804830002,"[0.9803602809382164, -0.19721490703986205]","[[52.22325347314665, 10.287704641460858], [48.72811396871382, 10.990806986446119]]",0,0,3.41E-06,0.34383729,0
1,2,224,47.24871429,11.06678571,3.621548674,1.644582193,-0.053476377,0,5.45E-07,0.319502392,47.24871429,11.06678571,0,132.0486114,2,2,1,0,0,,,TRUE,49.05690008,10.96999821,45.44052849,11.16357322,FALSE,2,FALSE,,FALSE,FALSE,0,FALSE,115,0,0,,,,,,,,,,-0.053527411,0,0,1,-0.017,3.621548674,3.443986708,"[47.248714285714286, 11.066785714285713]",0.083333333,0.822291097,"[0.998570479274843, -0.05345089261004391]","[[49.05690008318942, 10.969998209662068], [45.44052848823915, 11.163573218909358]]",0,0,5.45E-07,0.319502392,0
1,3,145,34.6176,12.74251034,2.852789531,1.349746319,-2.682533291,0,0.051781754,0.003842327,34.6176,12.74251034,0,126.2670388,3,3,1,0,0,,,TRUE,33.33888032,12.11046762,35.89631968,13.37455307,FALSE,3,TRUE,"[15065, 15066]",FALSE,FALSE,34,FALSE,33,0,0,,,,,,,,,,0.494277779,0,0,1,0.7,2.852789531,16.627804,"[34.617599999999996, 12.742510344827584]",0.083333333,0.674873159,"[-0.8964696952981439, -0.44310505008637957]","[[33.33888031935617, 12.110467620896262], [35.89631968064382, 13.374553068758907]]",0,0,0.051781754,0.003842327,0
1,4,179,32.19003352,13.91007821,3.490027523,1.369546405,-0.762961116,0,0.001041705,0.179744799,32.19003352,13.91007821,0,115.0734655,4,4,1,0,0,,,TRUE,33.45131701,12.70416072,30.92875003,15.1159957,FALSE,4,FALSE,,FALSE,FALSE,0,FALSE,76,0,0,,,,,,,,,,-0.956103447,0,0,1,0.014,3.490027523,3.732790839,"[32.190033519553076, 13.910078212290498]",0.083333333,0.684773203,"[0.722792859976596, -0.691064744844398]","[[33.451317007090665, 12.704160722292272], [30.928750032015486, 15.115995702288725]]",0,0,0.001041705,0.179744799,0
1,5,136,36.81847059,13.91505882,2.64767692,1.357539309,-2.975091816,0,0.052977529,0.001900197,36.81847059,13.91505882,0,88.62870917,5,5,1,0,0,,,TRUE,35.51293985,13.69565563,38.12400133,14.13446201,FALSE,5,FALSE,,FALSE,FALSE,0,FALSE,64,0,0,,,,,,,,,,0.168056701,0,0,1,-0.036,2.64767692,2.412707181,"[36.81847058823529, 13.91505882352941]",0.083333333,0.678769655,"[-0.9861707283728252, -0.1657325993901366]","[[35.512939849888966, 13.695655634380946], [38.12400132658162, 14.134462012677874]]",0,0,0.052977529,0.001900197,0
1,6,180,29.5352,15.3624,3.256445229,1.468938008,-0.400408505,0,7.63E-05,0.182289702,29.5352,15.3624,0,42.79783649,6,6,1,0,0,,,TRUE,31.0346332,14.72772767,28.0357668,15.99707233,FALSE,6,FALSE,,FALSE,FALSE,0,FALSE,7,0,0,,,,,,,,,,-0.423274829,0,0,1,0.333,3.256445229,3.907205504,"[29.535199999999996, 15.3624]",0.083333333,0.734469004,"[0.9209018376274651, -0.38979456827200387]","[[31.034633197762112, 14.727727668929212], [28.03576680223788, 15.997072331070786]]",0,0,7.63E-05,0.182289702,0
1,7,303,32.21275248,16.03580198,5.084612335,1.606335401,-0.118941779,0,0.000485469,0.384316647,32.21275248,16.03580198,0,75.27061367,7,7,1,0,0,,,TRUE,34.73709664,15.73412804,29.68840831,16.33747592,FALSE,7,TRUE,"[2073, 2074]",FALSE,FALSE,8,FALSE,7,0,0,,,,,,,,,,-0.119505867,0,0,1,0.104,5.084612335,5.351441509,"[32.21275247524753, 16.03580198019802]",0.083333333,0.8031677,"[0.9929347618560577, -0.11866152998277918]","[[34.737096644207995, 15.734128040681558], [29.68840830628706, 16.337475919714482]]",0,0,0.000485469,0.384316647,0
1,8,189,35.21142857,16.76495238,3.396602342,1.474868591,-1.657503792,0,0.001087992,0.371809564,35.21142857,16.76495238,0,133.8085798,8,8,1,0,0,,,TRUE,35.06435763,15.07303128,35.35849952,18.45687348,FALSE,8,TRUE,"[85615, 85635]",FALSE,FALSE,104,FALSE,103,0,0,,,,,,,,,,11.50411532,0,0,1,-0.003,3.396602342,3.330851642,"[35.21142857142857, 16.76495238095238]",0.083333333,0.737434296,"[-0.08659885912977004, -0.9962432622594857]","[[35.06435762754032, 15.073031281815801], [35.35849951531682, 18.45687348008896]]",0,0,0.001087992,0.371809564,0
1,9,191,38.29419895,16.96485864,3.606830788,1.410938164,-1.530955777,0,0.000707507,0.130621382,38.29419895,16.96485864,0,47.69537184,9,9,1,0,0,,,TRUE,38.36602901,15.16287431,38.2223689,18.76684297,FALSE,9,TRUE,"[2075, 2082]",FALSE,FALSE,8,FALSE,7,0,0,,,,,,,,,,-25.08677358,0,0,1,0.527,3.606830788,4.666470577,"[38.29419895287958, 16.964858638743454]",0.083333333,0.705469082,"[0.03983001109783002, -0.9992064702632518]","[[38.366029008042375, 15.16287430834144], [38.22236889771679, 18.76684296914547]]",0,0,0.000707507,0.130621382,0
1,10,219,43.06454795,17.15441096,4.016393576,1.457676143,-0.393598344,0,0.00018701,0.112649207,43.06454795,17.15441096,0,16.13024587,10,10,1,0,0,,,TRUE,44.91918802,16.3842392,41.20990787,17.92458272,FALSE,10,TRUE,"[862, 865]",FALSE,FALSE,4,FALSE,3,0,0,,,,,,,,,,-0.415267507,0,0,1,0.434,4.016393576,4.317415447,"[43.064547945205476, 17.15441095890411]",0.083333333,0.728838071,"[0.9235350260829895, -0.38351408787408553]","[[44.919188018292935, 16.38423919944022], [41.209907872118016, 17.924582718367997]]",0,0,0.00018701,0.112649207,0
