stepNum,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,length,AreaShape_MinorAxisLength,AreaShape_Orientation,Children_transconjugants_Count,Intensity_MeanIntensity_gfp_channel_14bit,Intensity_MeanIntensity_rfp_channel_14bit,Location_Center_X,Location_Center_Y,Location_Center_Z,Neighbors_AngleBetweenNeighbors_6,Number_Object_Number,label,TrackObjects_Lifetime_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,color_mask,coordinate,checked,endppoint1_X,endppoint1_Y,endppoint2_X,endppoint2_Y,noise_bac,id,divideFlag,daughters_index,bad_division_flag,unexpected_end,division_time,transition,LifeHistory,difference_neighbors,parent_id,daughter_orientation,daughter_length_to_mother,daughters_distance,bac_length_to_back,next_to_first_bac_length_ratio,mother_last_to_first_bac_length_ratio,bac_length_to_back_orientation_changes,max_daughter_len_to_mother,bacteria_movement,bacteria_slope,direction_of_motion,angle_between_neighbor_motion_bac_motion,cellAge,growthRate,startVol,targetVol,pos,time,radius,dir,ends,strainRate,strainRate_rolling,gfp_intensity,rfp_intensity,transconjugant_flag
1,1,194,40.32445361,11.29509278,4.152797679,1.249864243,-1.35817693,0,0.063836512,0.000379745,40.32445361,11.29509278,0,25.65056899,1,1,1,0,0,,,TRUE,40.76261744,9.265451288,39.88628978,13.32473428,FALSE,1,TRUE,"[1206, 1207]",FALSE,FALSE,5,FALSE,4,0,0,,,,,,,,,,-4.632152104,0,0,1,0.738,4.152797679,4.96652127,"[40.32445360824743, 11.295092783505153]",0.083333333,0.624932122,"[0.211021032752034, -0.9774815209180504]","[[40.762617435763495, 9.265451287839843], [39.88628978073137, 13.324734279170462]]",0,0,0.063836512,0.000379745,0
1,2,267,61.54031461,13.39307865,5.059431488,1.424764837,-2.570011773,0,0.071218371,0.00038519,61.54031461,13.39307865,0,97.29462806,2,2,1,0,0,,,TRUE,59.4127052,12.02459776,63.66792401,14.76155955,FALSE,2,TRUE,"[2202, 2208]",FALSE,FALSE,8,FALSE,7,0,0,,,,,,,,,,0.643201186,0,0,1,0.823,5.059431488,7.596942319,"[61.54031460674157, 13.393078651685393]",0.083333333,0.712382419,"[-0.8410468299081599, -0.5409623183747965]","[[59.41270519969125, 12.024597757988134], [63.66792401379188, 14.761559545382651]]",0,0,0.071218371,0.00038519,0
1,3,148,38.24562162,14.10810811,3.232056313,1.214232802,-1.022316898,0,0.083734914,0.000428077,38.24562162,14.10810811,0,166.1528518,3,3,1,0,0,,,TRUE,39.08820303,12.72912168,37.40304022,15.48709454,FALSE,3,TRUE,"[2925, 2932]",FALSE,FALSE,10,FALSE,9,0,0,,,,,,,,,,-1.636621008,0,0,1,0.597,3.232056313,4.993295919,"[38.245621621621616, 14.108108108108103]",0.083333333,0.607116401,"[0.521390300763277, -0.8533183194271523]","[[39.08820302815434, 12.729121677500322], [37.40304021508889, 15.487094538715885]]",0,0,0.083734914,0.000428077,0
1,4,173,39.75315607,14.28596532,3.888395161,1.196820549,-0.742344408,0,0.074283389,0.000505576,39.75315607,14.28596532,0,150.7034527,4,4,1,0,0,,,TRUE,41.18580751,12.97165406,38.32050463,15.60027657,FALSE,4,TRUE,"[2204, 2207]",FALSE,FALSE,8,FALSE,7,0,0,,,,,,,,,,-0.917397781,0,0,1,0.803,3.888395161,5.842232426,"[39.75315606936416, 14.285965317919072]",0.083333333,0.598410275,"[0.7368857245576479, -0.6760173288778552]","[[41.18580751207246, 12.971654062813597], [38.32050462665586, 15.600276573024546]]",0,0,0.074283389,0.000505576,0
1,5,149,36.79055034,14.2898255,3.167140036,1.251330128,-0.87231793,0,0.079150698,0.000415783,36.79055034,14.2898255,0,7.043905694,5,5,1,0,0,,,TRUE,37.80887003,13.07709347,35.77223064,15.50255754,FALSE,5,FALSE,,FALSE,FALSE,0,FALSE,6,0,0,,,,,,,,,,-1.190914838,0,0,1,0.323,3.167140036,3.598297959,"[36.790550335570465, 14.289825503355702]",0.083333333,0.625665064,"[0.6430531558681866, -0.7658215449619876]","[[37.808870033113365, 13.077093465699111], [35.772230638027565, 15.502557541012294]]",0,0,0.079150698,0.000415783,0
1,6,291,41.32057732,15.42581443,6.166410988,1.301824411,-0.603627951,0,0.06740964,0.000401034,41.32057732,15.42581443,0,12.82861997,6,6,1,0,0,,,TRUE,43.85892396,13.67568516,38.78223068,17.1759437,FALSE,6,TRUE,"[589, 591]",FALSE,FALSE,3,FALSE,2,0,0,,,,,,,,,,-0.689476072,0,0,1,0.952,6.166410988,6.675273586,"[41.32057731958762, 15.425814432989691]",0.083333333,0.650912205,"[0.8232816927741523, -0.5676330278823866]","[[43.85892395792115, 13.67568516280367], [38.78223068125409, 17.17594370317571]]",0,0,0.06740964,0.000401034,0
1,7,252,65.48114286,15.01485714,4.54215306,1.503485972,-3.074501187,0,0.075740699,0.000337394,65.48114286,15.01485714,0,85.95252406,7,7,1,0,0,,,TRUE,63.21517577,14.86260157,67.74710995,15.16711271,FALSE,7,TRUE,"[2919, 2920]",FALSE,FALSE,10,FALSE,9,0,0,,,,,,,,,,0.067192314,0,0,1,0.636,4.54215306,7.031698231,"[65.48114285714286, 15.014857142857142]",0.083333333,0.751742986,"[-0.9977502116457172, -0.06704114528352415]","[[63.21517576862152, 14.862601571256036], [67.74710994566419, 15.167112714458248]]",0,0,0.075740699,0.000337394,0
1,8,129,49.33172093,15.45823256,2.549953864,1.344168584,-2.355124483,0,3.60E-05,0.127082812,49.33172093,15.45823256,0,69.48938595,8,8,1,0,0,,,TRUE,48.43114127,14.55572358,50.23230059,16.36074154,FALSE,8,TRUE,"[4067, 4069]",FALSE,FALSE,13,FALSE,12,0,0,,,,,,,,,,1.002142308,0,0,1,0.64,2.549953864,4.497353353,"[49.33172093023255, 15.458232558139532]",0.083333333,0.672084292,"[-0.7063497669558852, -0.7078629858393265]","[[48.43114127151462, 14.555723580252305], [50.23230058895048, 16.360741536026758]]",0,0,3.60E-05,0.127082812,0
1,9,107,48.21846729,16.10915888,2.085302338,1.351826006,-2.523780042,0,0.000123783,0.128125587,48.21846729,16.10915888,0,72.69017212,9,9,1,0,0,,,TRUE,47.36855284,15.50519954,49.06838174,16.71311822,FALSE,9,TRUE,"[4882, 4891]",FALSE,FALSE,15,FALSE,14,0,0,,,,,,,,,,0.710611924,0,0,1,0.621,2.085302338,4.210605029,"[48.21846728971963, 16.109158878504672]",0.083333333,0.675913003,"[-0.8151474581349536, -0.5792535036545952]","[[47.36855283943863, 15.505199535665833], [49.068381740000625, 16.713118221343514]]",0,0,0.000123783,0.128125587,0
1,10,111,50.94356757,16.95048649,2.124655265,1.382954352,-2.303589698,0,0,0.124810551,50.94356757,16.95048649,0,63.74536824,10,10,1,0,0,,,TRUE,50.23292501,16.16084913,51.65421013,17.74012384,FALSE,10,TRUE,"[6184, 6192]",FALSE,FALSE,18,FALSE,17,0,0,,,,,,,,,,1.11115967,0,0,1,0.321,2.124655265,3.581891061,"[50.94356756756757, 16.950486486486486]",0.083333333,0.691477176,"[-0.668948579525069, -0.7433086828171674]","[[50.23292500671466, 16.160849133139507], [51.65421012842048, 17.740123839833466]]",0,0,0,0.124810551,0
