stepNum,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,length,AreaShape_MinorAxisLength,AreaShape_Orientation,Children_transconjugants_Count,Intensity_MeanIntensity_gfp_channel_14bit,Intensity_MeanIntensity_rfp_channel_14bit,Location_Center_X,Location_Center_Y,Location_Center_Z,Neighbors_AngleBetweenNeighbors_6,Number_Object_Number,label,TrackObjects_Lifetime_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,color_mask,coordinate,checked,endppoint1_X,endppoint1_Y,endppoint2_X,endppoint2_Y,noise_bac,id,divideFlag,daughters_index,bad_division_flag,unexpected_end,division_time,transition,LifeHistory,difference_neighbors,parent_id,daughter_orientation,daughter_length_to_mother,daughters_distance,bac_length_to_back,next_to_first_bac_length_ratio,mother_last_to_first_bac_length_ratio,bac_length_to_back_orientation_changes,max_daughter_len_to_mother,bacteria_movement,bacteria_slope,direction_of_motion,angle_between_neighbor_motion_bac_motion,cellAge,growthRate,startVol,targetVol,pos,time,radius,dir,ends,strainRate,strainRate_rolling,gfp_intensity,rfp_intensity,transconjugant_flag
1,1,202,47.00174257,43.21425743,3.826660628,1.402164105,-2.219531001,0,0.053767053,0.000115727,47.00174257,43.21425743,0,9.758949349,1,1,1,0,0,,,TRUE,45.84574931,41.68962223,48.15773584,44.73889262,FALSE,1,TRUE,"[222, 223]",FALSE,FALSE,8,FALSE,7,0,0,,,,,,,,,,1.318896264,0,0,1,0.684,3.826660628,5.434107841,"[47.00174257425742, 43.214257425742574]",0.083333333,0.701082052,"[-0.6041786159657637, -0.7968489191871281]","[[45.84574931316069, 41.6896222328533], [48.15773583535415, 44.738892618631844]]",0,0,0.053767053,0.000115727,0
1,2,182,48.27718681,45.95657143,3.353185914,1.446118162,-2.335731473,0,0.044467808,0.000286735,48.27718681,45.95657143,0,164.6101206,2,2,1,0,0,,,TRUE,47.1161626,44.74703155,49.43821103,47.16611131,FALSE,2,TRUE,"[188, 189]",FALSE,FALSE,7,FALSE,6,0,0,,,,,,,,,,1.041786954,0,0,1,0.831,3.353185914,4.69449504,"[48.2771868131868, 45.956571428571436]",0.083333333,0.723059081,"[-0.6924902128045387, -0.7214272694942468]","[[47.11616259954703, 44.74703154948688], [49.43821102682657, 47.166111307655996]]",0,0,0.044467808,0.000286735,0
1,3,193,49.14429016,51.10880829,3.393311286,1.519151216,-3.08467133,0,0.000831103,0.116404358,49.14429016,51.10880829,0,148.594713,3,3,1,0,0,,,TRUE,47.45038238,51.01228455,50.83819793,51.20533203,FALSE,3,TRUE,"[345, 346]",FALSE,FALSE,11,FALSE,10,0,0,,,,,,,,,,0.056982879,0,0,1,0.527,3.393311286,5.002266393,"[49.144290155440416, 51.10880829015544]",0.083333333,0.759575608,"[-0.9983804188051187, -0.05689059101921618]","[[47.450382384108494, 51.012284547874465], [50.83819792677234, 51.20533203243641]]",0,0,0.000831103,0.116404358,0
1,4,229,51.72429694,54.0811179,4.430641836,1.384459123,-1.999763705,0,0.053359401,0.001106646,51.72429694,54.0811179,0,158.9393801,4,4,1,0,0,,,TRUE,50.80287417,52.06651451,52.64571972,56.0957213,FALSE,4,TRUE,"[125, 127]",FALSE,FALSE,5,FALSE,4,0,0,,,,,,,,,,2.186405031,0,0,1,0.601,4.430641836,5.155015091,"[51.72429694323144, 54.08111790393013]",0.083333333,0.692229562,"[-0.4159319623480408, -0.9093957349236403]","[[50.80287416665436, 52.06651450978288], [52.64571971980851, 56.09572129807738]]",0,0,0.053359401,0.001106646,0
1,5,139,53.40846043,54.97588489,2.77087109,1.342267076,-1.804973882,0,0.062839507,0.000356117,53.40846043,54.97588489,0,130.7922143,5,5,1,0,0,,,TRUE,53.08697972,53.6282641,53.72994115,56.32350568,FALSE,5,TRUE,"[435, 439]",FALSE,FALSE,13,FALSE,12,0,0,,,,,,,,,,4.191918001,0,0,1,0.812,2.77087109,5.862230949,"[53.40846043165466, 54.97588489208633]",0.083333333,0.671133538,"[-0.23204306777757713, -0.9727055128333398]","[[53.08697971753899, 53.628264099597686], [53.72994114577033, 56.32350568457497]]",0,0,0.062839507,0.000356117,0
1,6,169,38.24605917,55.87114793,3.117970111,1.446343267,-2.311834669,0,0.057455906,0.000107265,38.24605917,55.87114793,0,3.859464288,6,6,1,0,0,,,TRUE,37.19365956,54.72097861,39.29845878,57.02131725,FALSE,6,TRUE,"[3711, 3759]",FALSE,FALSE,45,FALSE,44,0,0,,,,,,,,,,1.092901691,0,0,1,0.529,3.117970111,18.782699,"[38.24605917159763, 55.87114792899408]",0.083333333,0.723171634,"[-0.6750543308215564, -0.7377680193929936]","[[37.193659558328235, 54.72097861247879], [39.29845878486702, 57.021317245509366]]",0,0,0.057455906,0.000107265,0
1,7,138,25.83965217,57.00104348,2.540590959,1.434379659,-0.46427519,0,0.002035863,0.091547055,25.83965217,57.00104348,0,41.99451724,7,7,1,0,0,,,TRUE,26.97548224,56.43223713,24.70382211,57.56984982,FALSE,7,TRUE,"[8292, 8296]",FALSE,FALSE,60,FALSE,59,0,0,,,,,,,,,,-0.500784723,0,0,1,-0.041,2.540590959,2.37506356,"[25.83965217391304, 57.00104347826087]",0.083333333,0.71718983,"[0.8941463519395235, -0.44777483327364637]","[[26.97548224257179, 56.432237131830384], [24.703822105254293, 57.56984982469135]]",0,0,0.002035863,0.091547055,0
1,8,197,54.0555533,57.82148223,3.633804449,1.444602837,-1.644242874,0,0.063088698,0.000268311,54.0555533,57.82148223,0,19.12276642,8,8,1,0,0,,,TRUE,53.92222805,56.00947835,54.18887855,59.63348612,FALSE,8,TRUE,"[437, 444]",FALSE,FALSE,13,FALSE,12,0,0,,,,,,,,,,13.59085289,0,0,1,0.813,3.633804449,7.687083608,"[54.05555329949238, 57.821482233502536]",0.083333333,0.722301419,"[-0.07338053195293938, -0.9973040145965039]","[[53.92222804774569, 56.009478350792364], [54.18887855123907, 59.63348611621271]]",0,0,0.063088698,0.000268311,0
1,9,152,39.65305263,58.20347368,2.954941952,1.365703637,-1.81834314,0,0.058807869,0.000182305,39.65305263,58.20347368,0,173.498987,9,9,1,0,0,,,TRUE,39.29103339,56.77104129,40.01507187,59.63590608,FALSE,9,FALSE,,FALSE,FALSE,0,FALSE,58,0,0,,,,,,,,,,3.956785281,0,0,1,-0.076,2.954941952,2.1896438,"[39.65305263157895, 58.20347368421052]",0.083333333,0.682851819,"[-0.24502629400950346, -0.9695164337152663]","[[39.291033393792745, 56.771041292521204], [40.01507186936516, 59.63590607589984]]",0,0,0.058807869,0.000182305,0
1,10,134,24.66698507,58.79928358,2.564017476,1.382887166,-0.833135934,0,0.00892129,0.099386792,24.66698507,58.79928358,0,62.21221812,10,10,1,0,0,,,TRUE,25.52921075,57.85054057,23.8047594,59.74802659,FALSE,10,TRUE,"[356, 357]",FALSE,FALSE,11,FALSE,10,0,0,,,,,,,,,,-1.100341872,0,0,1,0.626,2.564017476,4.126663242,"[24.66698507462686, 58.79928358208956]",0.083333333,0.691443583,"[0.6725583417079091, -0.7400441047661331]","[[25.529210745526758, 57.85054057325686], [23.804759403726965, 59.74802659092226]]",0,0,0.00892129,0.099386792,0
